workerid,proliferate.condition,Condition_Item,chance,error
185,Default Condition,9_2,56,
185,Default Condition,20_2,55,
185,Default Condition,4_2,54,
185,Default Condition,52_filler,0,
185,Default Condition,16_2,41,
185,Default Condition,8_2,53,
185,Default Condition,25_2,19,
185,Default Condition,48_filler,100,
156,Default Condition,22_1,1,
156,Default Condition,53_filler,100,
156,Default Condition,14_1,0,
156,Default Condition,50_filler,0,
156,Default Condition,4_1,0,
156,Default Condition,24_1,0,
156,Default Condition,31_1,0,
156,Default Condition,16_1,0,
156,Default Condition,20_1,11,
156,Default Condition,10_1,0,
156,Default Condition,8_1,0,
156,Default Condition,18_1,4,
156,Default Condition,7_1,2,
156,Default Condition,26_1,4,
156,Default Condition,11_1,14,
156,Default Condition,54_filler,100,
156,Default Condition,3_1,0,
156,Default Condition,21_1,0,
156,Default Condition,17_1,0,
156,Default Condition,23_1,0,
156,Default Condition,51_filler,0,
156,Default Condition,25_1,0,
156,Default Condition,9_1,0,
156,Default Condition,43_filler,0,
156,Default Condition,41_filler,0,
156,Default Condition,33_filler,0,
156,Default Condition,29_1,0,
156,Default Condition,49_filler,0,
156,Default Condition,1_1,0,
156,Default Condition,5_1,0,
156,Default Condition,34_filler,27,
156,Default Condition,47_filler,100,
156,Default Condition,42_filler,0,
156,Default Condition,2_1,0,
156,Default Condition,15_1,0,
156,Default Condition,38_filler,100,
156,Default Condition,6_1,17,
156,Default Condition,19_1,16,
156,Default Condition,13_1,0,
156,Default Condition,37_filler,100,
156,Default Condition,46_filler,100,
156,Default Condition,32_1,0,
156,Default Condition,30_1,20,
156,Default Condition,40_filler,100,
156,Default Condition,52_filler,0,
156,Default Condition,39_filler,100,
156,Default Condition,12_1,0,
156,Default Condition,27_1,20,
156,Default Condition,28_1,0,
156,Default Condition,48_filler,100,
188,Default Condition,34_filler,0,
188,Default Condition,4_3,16,
188,Default Condition,53_filler,100,
188,Default Condition,16_3,25,
188,Default Condition,19_3,62,
188,Default Condition,10_3,8,
188,Default Condition,51_filler,0,
188,Default Condition,15_3,15,
188,Default Condition,25_3,0,
188,Default Condition,54_filler,100,
188,Default Condition,18_3,16,
188,Default Condition,5_3,59,
188,Default Condition,41_filler,0,
188,Default Condition,9_3,63,
188,Default Condition,40_filler,100,
188,Default Condition,13_3,60,
188,Default Condition,8_3,61,
188,Default Condition,39_filler,100,
188,Default Condition,37_filler,100,
188,Default Condition,14_3,70,
188,Default Condition,33_filler,0,
188,Default Condition,30_3,14,
188,Default Condition,38_filler,100,
188,Default Condition,11_3,11,
188,Default Condition,48_filler,100,
188,Default Condition,12_3,70,
188,Default Condition,26_3,60,
188,Default Condition,17_3,26,
188,Default Condition,43_filler,0,
188,Default Condition,46_filler,100,
188,Default Condition,6_3,6,
188,Default Condition,23_3,5,
188,Default Condition,50_filler,0,
188,Default Condition,21_3,65,
188,Default Condition,27_3,73,
188,Default Condition,24_3,59,
188,Default Condition,31_3,64,
188,Default Condition,29_3,36,
188,Default Condition,22_3,58,
188,Default Condition,47_filler,100,
188,Default Condition,7_3,66,
188,Default Condition,1_3,15,
188,Default Condition,28_3,20,
188,Default Condition,52_filler,0,
188,Default Condition,3_3,41,
188,Default Condition,49_filler,0,
188,Default Condition,2_3,36,
188,Default Condition,42_filler,0,
188,Default Condition,20_3,69,
188,Default Condition,32_3,53,
163,Default Condition,47_filler,100,
163,Default Condition,13_1,0,
163,Default Condition,31_1,0,
163,Default Condition,43_filler,20,
163,Default Condition,16_1,24,
163,Default Condition,14_1,77,
163,Default Condition,34_filler,22,
163,Default Condition,10_1,21,
163,Default Condition,4_1,23,
163,Default Condition,12_1,77,
163,Default Condition,7_1,20,
163,Default Condition,30_1,22,
163,Default Condition,6_1,78,
163,Default Condition,51_filler,0,
163,Default Condition,1_1,76,
163,Default Condition,53_filler,100,
163,Default Condition,49_filler,22,
163,Default Condition,41_filler,24,
163,Default Condition,17_1,21,
163,Default Condition,50_filler,20,
163,Default Condition,19_1,76,
163,Default Condition,40_filler,100,
163,Default Condition,8_1,21,
163,Default Condition,23_1,22,
163,Default Condition,9_1,24,
163,Default Condition,33_filler,22,
163,Default Condition,52_filler,22,
163,Default Condition,5_1,23,
163,Default Condition,15_1,100,
163,Default Condition,29_1,22,
163,Default Condition,28_1,25,
163,Default Condition,21_1,24,
163,Default Condition,38_filler,100,
163,Default Condition,11_1,20,
163,Default Condition,48_filler,100,
163,Default Condition,37_filler,100,
163,Default Condition,3_1,22,
163,Default Condition,42_filler,21,
163,Default Condition,22_1,24,
163,Default Condition,25_1,22,
163,Default Condition,32_1,23,
163,Default Condition,54_filler,100,
163,Default Condition,39_filler,100,
163,Default Condition,18_1,23,
163,Default Condition,27_1,21,
163,Default Condition,20_1,19,
163,Default Condition,26_1,25,
163,Default Condition,24_1,21,
163,Default Condition,46_filler,100,
163,Default Condition,2_1,23,
166,Default Condition,49_filler,13,
166,Default Condition,22_4,25,
166,Default Condition,54_filler,91,
166,Default Condition,1_4,30,
166,Default Condition,53_filler,95,
166,Default Condition,47_filler,100,
166,Default Condition,21_4,7,
166,Default Condition,16_4,34,
166,Default Condition,40_filler,100,
166,Default Condition,17_4,22,
166,Default Condition,25_4,22,
166,Default Condition,48_filler,100,
166,Default Condition,29_4,16,
166,Default Condition,6_4,13,
166,Default Condition,27_4,37,
166,Default Condition,10_4,37,
166,Default Condition,11_4,29,
166,Default Condition,4_4,23,
166,Default Condition,46_filler,100,
166,Default Condition,32_4,22,
166,Default Condition,24_4,15,
166,Default Condition,12_4,19,
166,Default Condition,41_filler,0,
166,Default Condition,19_4,20,
166,Default Condition,43_filler,3,
166,Default Condition,33_filler,0,
166,Default Condition,8_4,16,
166,Default Condition,26_4,18,
166,Default Condition,52_filler,0,
166,Default Condition,3_4,23,
166,Default Condition,50_filler,0,
166,Default Condition,39_filler,100,
166,Default Condition,20_4,14,
166,Default Condition,7_4,0,
166,Default Condition,15_4,12,
166,Default Condition,34_filler,0,
166,Default Condition,14_4,18,
166,Default Condition,18_4,15,
166,Default Condition,51_filler,0,
166,Default Condition,5_4,17,
166,Default Condition,31_4,14,
166,Default Condition,37_filler,100,
166,Default Condition,23_4,13,
166,Default Condition,28_4,12,
166,Default Condition,38_filler,100,
166,Default Condition,30_4,22,
166,Default Condition,2_4,18,
166,Default Condition,42_filler,0,
166,Default Condition,9_4,19,
166,Default Condition,13_4,10,
180,Default Condition,53_filler,100,
180,Default Condition,19_2,59,
180,Default Condition,52_filler,0,
180,Default Condition,1_2,12,
180,Default Condition,32_2,74,
180,Default Condition,47_filler,100,
180,Default Condition,54_filler,100,
180,Default Condition,43_filler,0,
180,Default Condition,12_2,82,
180,Default Condition,29_2,14,
180,Default Condition,15_2,40,
180,Default Condition,50_filler,0,
180,Default Condition,14_2,64,
180,Default Condition,5_2,58,
180,Default Condition,40_filler,100,
180,Default Condition,17_2,18,
180,Default Condition,30_2,11,
180,Default Condition,21_2,61,
180,Default Condition,46_filler,100,
180,Default Condition,31_2,40,
180,Default Condition,4_2,69,
180,Default Condition,34_filler,0,
180,Default Condition,39_filler,100,
180,Default Condition,20_2,37,
180,Default Condition,41_filler,0,
180,Default Condition,22_2,34,
180,Default Condition,2_2,24,
180,Default Condition,51_filler,0,
180,Default Condition,26_2,71,
180,Default Condition,16_2,37,
180,Default Condition,6_2,68,
180,Default Condition,23_2,4,
180,Default Condition,13_2,67,
180,Default Condition,8_2,68,
180,Default Condition,33_filler,0,
180,Default Condition,7_2,36,
180,Default Condition,25_2,6,
180,Default Condition,48_filler,100,
180,Default Condition,3_2,26,
180,Default Condition,38_filler,100,
180,Default Condition,10_2,92,
180,Default Condition,24_2,14,
180,Default Condition,49_filler,0,
180,Default Condition,18_2,19,
180,Default Condition,37_filler,100,
180,Default Condition,11_2,34,
180,Default Condition,42_filler,0,
180,Default Condition,9_2,65,
180,Default Condition,27_2,71,
180,Default Condition,28_2,26,
187,Default Condition,3_1,8,
187,Default Condition,16_1,12,
187,Default Condition,24_1,19,
187,Default Condition,7_1,9,
187,Default Condition,15_1,54,
187,Default Condition,32_1,39,
187,Default Condition,30_1,17,
187,Default Condition,12_1,30,
187,Default Condition,2_1,7,
187,Default Condition,4_1,36,
187,Default Condition,53_filler,100,
187,Default Condition,31_1,28,
187,Default Condition,1_1,2,
187,Default Condition,20_1,54,
187,Default Condition,43_filler,0,
187,Default Condition,46_filler,100,
187,Default Condition,23_1,5,
187,Default Condition,48_filler,100,
187,Default Condition,52_filler,0,
187,Default Condition,49_filler,0,
187,Default Condition,18_1,21,
187,Default Condition,5_1,7,
187,Default Condition,17_1,6,
187,Default Condition,6_1,31,
187,Default Condition,33_filler,0,
187,Default Condition,41_filler,0,
187,Default Condition,34_filler,0,
187,Default Condition,51_filler,0,
187,Default Condition,27_1,12,
187,Default Condition,25_1,0,
187,Default Condition,22_1,29,
187,Default Condition,54_filler,100,
187,Default Condition,40_filler,100,
187,Default Condition,9_1,64,
187,Default Condition,28_1,71,
187,Default Condition,38_filler,100,
187,Default Condition,29_1,28,
187,Default Condition,42_filler,0,
187,Default Condition,14_1,30,
187,Default Condition,11_1,1,
187,Default Condition,13_1,0,
187,Default Condition,47_filler,100,
187,Default Condition,37_filler,100,
187,Default Condition,39_filler,100,
187,Default Condition,19_1,45,
187,Default Condition,26_1,29,
187,Default Condition,8_1,17,
187,Default Condition,50_filler,0,
187,Default Condition,21_1,10,
187,Default Condition,10_1,30,
168,Default Condition,52_filler,0,
168,Default Condition,32_2,71,
168,Default Condition,14_2,21,
168,Default Condition,24_2,1,
168,Default Condition,8_2,49,
168,Default Condition,38_filler,98,
168,Default Condition,53_filler,100,
168,Default Condition,19_2,50,
168,Default Condition,39_filler,98,
168,Default Condition,11_2,26,
168,Default Condition,9_2,70,
168,Default Condition,31_2,49,
168,Default Condition,46_filler,70,
168,Default Condition,40_filler,100,
168,Default Condition,17_2,49,
168,Default Condition,20_2,71,
168,Default Condition,25_2,26,
168,Default Condition,16_2,49,
168,Default Condition,48_filler,100,
168,Default Condition,18_2,71,
168,Default Condition,30_2,29,
168,Default Condition,6_2,49,
168,Default Condition,51_filler,97,
168,Default Condition,13_2,0,
168,Default Condition,26_2,76,
168,Default Condition,29_2,0,
168,Default Condition,5_2,74,
168,Default Condition,1_2,50,
168,Default Condition,33_filler,0,
168,Default Condition,12_2,72,
168,Default Condition,22_2,27,
168,Default Condition,34_filler,0,
168,Default Condition,42_filler,0,
168,Default Condition,10_2,49,
168,Default Condition,54_filler,99,
168,Default Condition,27_2,69,
168,Default Condition,50_filler,0,
168,Default Condition,3_2,26,
168,Default Condition,41_filler,0,
168,Default Condition,15_2,50,
168,Default Condition,21_2,29,
168,Default Condition,49_filler,0,
168,Default Condition,7_2,49,
168,Default Condition,28_2,26,
168,Default Condition,37_filler,100,
168,Default Condition,4_2,75,
168,Default Condition,23_2,27,
168,Default Condition,43_filler,0,
168,Default Condition,47_filler,100,
168,Default Condition,2_2,26,
121,Default Condition,54_filler,100,
121,Default Condition,36_filler,0,
121,Default Condition,55_filler,100,
121,Default Condition,1_3,26,
121,Default Condition,27_3,50,
121,Default Condition,42_filler,0,
121,Default Condition,56_filler,100,
121,Default Condition,15_3,28,
121,Default Condition,31_3,22,
121,Default Condition,16_3,50,
121,Default Condition,4_3,50,
121,Default Condition,48_filler,100,
121,Default Condition,14_3,42,
121,Default Condition,29_3,41,
121,Default Condition,10_3,50,
121,Default Condition,28_3,35,
121,Default Condition,12_3,50,
121,Default Condition,49_filler,0,
121,Default Condition,22_3,36,
121,Default Condition,35_filler,0,
121,Default Condition,13_3,5,
121,Default Condition,52_filler,0,
121,Default Condition,8_3,45,
121,Default Condition,33_filler,0,
121,Default Condition,2_3,7,
121,Default Condition,3_3,14,
121,Default Condition,40_filler,100,
121,Default Condition,50_filler,0,
121,Default Condition,25_3,21,
121,Default Condition,41_filler,0,
121,Default Condition,37_filler,100,
121,Default Condition,23_3,37,
121,Default Condition,11_3,17,
121,Default Condition,17_3,4,
121,Default Condition,34_filler,0,
121,Default Condition,18_3,17,
121,Default Condition,24_3,12,
121,Default Condition,7_3,33,
121,Default Condition,6_3,6,
121,Default Condition,26_3,31,
121,Default Condition,53_filler,100,
121,Default Condition,38_filler,100,
121,Default Condition,32_3,50,
121,Default Condition,9_3,50,
121,Default Condition,21_3,44,
121,Default Condition,19_3,68,
121,Default Condition,51_filler,0,
121,Default Condition,46_filler,100,
121,Default Condition,43_filler,0,
121,Default Condition,30_3,45,
121,Default Condition,39_filler,100,
121,Default Condition,20_3,50,
121,Default Condition,47_filler,100,
121,Default Condition,44_filler,0,
121,Default Condition,5_3,9,
121,Default Condition,45_filler,100,
152,Default Condition,32_3,37,
152,Default Condition,37_filler,100,
152,Default Condition,11_3,12,
152,Default Condition,28_3,91,
152,Default Condition,43_filler,0,
152,Default Condition,16_3,62,
152,Default Condition,33_filler,0,
152,Default Condition,41_filler,0,
152,Default Condition,23_3,49,
152,Default Condition,49_filler,6,
152,Default Condition,9_3,49,
152,Default Condition,42_filler,0,
152,Default Condition,8_3,0,
152,Default Condition,27_3,61,
152,Default Condition,48_filler,100,
152,Default Condition,51_filler,0,
152,Default Condition,18_3,0,
152,Default Condition,7_3,0,
152,Default Condition,47_filler,100,
152,Default Condition,14_3,73,
152,Default Condition,50_filler,17,
152,Default Condition,1_3,59,
152,Default Condition,34_filler,0,
152,Default Condition,29_3,0,
152,Default Condition,13_3,17,
152,Default Condition,4_3,59,
152,Default Condition,2_3,83,
152,Default Condition,31_3,33,
152,Default Condition,25_3,0,
152,Default Condition,20_3,0,
152,Default Condition,46_filler,100,
152,Default Condition,15_3,16,
152,Default Condition,54_filler,100,
152,Default Condition,5_3,0,
152,Default Condition,21_3,0,
152,Default Condition,3_3,35,
152,Default Condition,22_3,5,
152,Default Condition,6_3,99,
152,Default Condition,26_3,23,
152,Default Condition,10_3,12,
152,Default Condition,52_filler,0,
152,Default Condition,17_3,23,
152,Default Condition,19_3,93,
152,Default Condition,24_3,26,
152,Default Condition,12_3,15,
152,Default Condition,39_filler,100,
152,Default Condition,53_filler,99,
152,Default Condition,38_filler,100,
152,Default Condition,40_filler,100,
152,Default Condition,30_3,23,
149,Default Condition,34_filler,0,
149,Default Condition,10_2,0,
149,Default Condition,40_filler,100,
149,Default Condition,21_2,0,
149,Default Condition,27_2,0,
149,Default Condition,47_filler,100,
149,Default Condition,5_2,76,
149,Default Condition,39_filler,100,
149,Default Condition,51_filler,0,
149,Default Condition,25_2,0,
149,Default Condition,4_2,0,
149,Default Condition,2_2,10,
149,Default Condition,1_2,4,
149,Default Condition,49_filler,0,
149,Default Condition,16_2,0,
149,Default Condition,42_filler,4,
149,Default Condition,6_2,0,
149,Default Condition,41_filler,0,
149,Default Condition,29_2,0,
149,Default Condition,28_2,80,
149,Default Condition,48_filler,100,
149,Default Condition,8_2,60,
149,Default Condition,23_2,79,
149,Default Condition,14_2,67,
149,Default Condition,22_2,66,
149,Default Condition,52_filler,0,
149,Default Condition,18_2,0,
149,Default Condition,53_filler,100,
149,Default Condition,46_filler,100,
149,Default Condition,19_2,83,
149,Default Condition,50_filler,0,
149,Default Condition,30_2,26,
149,Default Condition,54_filler,100,
149,Default Condition,24_2,6,
149,Default Condition,11_2,0,
149,Default Condition,13_2,0,
149,Default Condition,31_2,0,
149,Default Condition,43_filler,0,
149,Default Condition,32_2,0,
149,Default Condition,17_2,0,
149,Default Condition,7_2,0,
149,Default Condition,26_2,0,
149,Default Condition,37_filler,100,
149,Default Condition,15_2,0,
149,Default Condition,12_2,0,
149,Default Condition,3_2,0,
149,Default Condition,33_filler,0,
149,Default Condition,9_2,11,
149,Default Condition,38_filler,100,
149,Default Condition,20_2,0,
181,Default Condition,1_4,35,
181,Default Condition,19_4,50,
181,Default Condition,39_filler,100,
181,Default Condition,26_4,0,
181,Default Condition,43_filler,0,
181,Default Condition,2_4,67,
181,Default Condition,38_filler,100,
181,Default Condition,24_4,0,
181,Default Condition,46_filler,100,
181,Default Condition,49_filler,0,
181,Default Condition,54_filler,100,
181,Default Condition,8_4,32,
181,Default Condition,40_filler,100,
181,Default Condition,11_4,0,
181,Default Condition,7_4,50,
181,Default Condition,34_filler,0,
181,Default Condition,21_4,0,
181,Default Condition,41_filler,0,
181,Default Condition,6_4,77,
181,Default Condition,20_4,77,
181,Default Condition,23_4,0,
181,Default Condition,42_filler,0,
181,Default Condition,28_4,70,
181,Default Condition,47_filler,100,
181,Default Condition,31_4,0,
181,Default Condition,48_filler,100,
181,Default Condition,52_filler,0,
181,Default Condition,27_4,87,
181,Default Condition,10_4,0,
181,Default Condition,17_4,50,
181,Default Condition,14_4,50,
181,Default Condition,25_4,0,
181,Default Condition,33_filler,0,
181,Default Condition,53_filler,100,
181,Default Condition,32_4,100,
181,Default Condition,9_4,100,
181,Default Condition,12_4,0,
181,Default Condition,22_4,0,
181,Default Condition,29_4,0,
181,Default Condition,16_4,0,
181,Default Condition,37_filler,100,
181,Default Condition,4_4,0,
181,Default Condition,30_4,0,
181,Default Condition,15_4,0,
181,Default Condition,13_4,0,
181,Default Condition,3_4,0,
181,Default Condition,18_4,0,
181,Default Condition,50_filler,0,
181,Default Condition,5_4,0,
181,Default Condition,51_filler,0,
158,Default Condition,37_filler,100,
158,Default Condition,6_3,0,
158,Default Condition,12_3,50,
158,Default Condition,10_3,100,
158,Default Condition,8_3,0,
158,Default Condition,7_3,100,
158,Default Condition,39_filler,100,
158,Default Condition,30_3,50,
158,Default Condition,31_3,0,
158,Default Condition,32_3,100,
158,Default Condition,22_3,0,
158,Default Condition,49_filler,100,
158,Default Condition,16_3,50,
158,Default Condition,46_filler,0,
158,Default Condition,52_filler,49,
158,Default Condition,42_filler,0,
158,Default Condition,11_3,50,
158,Default Condition,34_filler,0,
158,Default Condition,29_3,50,
158,Default Condition,1_3,50,
158,Default Condition,48_filler,50,
158,Default Condition,43_filler,50,
158,Default Condition,3_3,0,
158,Default Condition,23_3,0,
158,Default Condition,28_3,50,
158,Default Condition,17_3,50,
158,Default Condition,25_3,0,
158,Default Condition,47_filler,100,
158,Default Condition,14_3,49,
158,Default Condition,24_3,0,
158,Default Condition,33_filler,0,
158,Default Condition,5_3,50,
158,Default Condition,13_3,100,
158,Default Condition,20_3,50,
158,Default Condition,15_3,100,
158,Default Condition,26_3,0,
158,Default Condition,21_3,0,
158,Default Condition,38_filler,0,
158,Default Condition,4_3,50,
158,Default Condition,53_filler,100,
158,Default Condition,50_filler,100,
158,Default Condition,9_3,100,
158,Default Condition,41_filler,50,
158,Default Condition,51_filler,0,
158,Default Condition,27_3,50,
158,Default Condition,2_3,50,
158,Default Condition,19_3,0,
158,Default Condition,54_filler,100,
158,Default Condition,40_filler,100,
158,Default Condition,18_3,100,
173,Default Condition,30_4,78,
173,Default Condition,46_filler,58,
173,Default Condition,16_4,25,
173,Default Condition,49_filler,96,
173,Default Condition,39_filler,11,
173,Default Condition,29_4,83,
173,Default Condition,54_filler,100,
173,Default Condition,8_4,79,
173,Default Condition,21_4,100,
173,Default Condition,18_4,100,
173,Default Condition,34_filler,20,
173,Default Condition,17_4,67,
173,Default Condition,20_4,34,
173,Default Condition,2_4,24,
173,Default Condition,4_4,21,
173,Default Condition,53_filler,74,
173,Default Condition,24_4,23,
173,Default Condition,43_filler,100,
173,Default Condition,12_4,14,
173,Default Condition,5_4,99,
173,Default Condition,42_filler,82,
173,Default Condition,48_filler,63,
173,Default Condition,14_4,100,
173,Default Condition,38_filler,77,
173,Default Condition,27_4,23,
173,Default Condition,25_4,0,
173,Default Condition,22_4,69,
173,Default Condition,32_4,80,
173,Default Condition,6_4,71,
173,Default Condition,9_4,62,
173,Default Condition,40_filler,11,
173,Default Condition,41_filler,58,
173,Default Condition,26_4,37,
173,Default Condition,52_filler,0,
173,Default Condition,33_filler,0,
173,Default Condition,19_4,77,
173,Default Condition,7_4,50,
173,Default Condition,28_4,49,
173,Default Condition,50_filler,0,
173,Default Condition,15_4,19,
173,Default Condition,51_filler,0,
173,Default Condition,3_4,63,
173,Default Condition,23_4,2,
173,Default Condition,31_4,59,
173,Default Condition,11_4,22,
173,Default Condition,47_filler,100,
173,Default Condition,10_4,93,
173,Default Condition,37_filler,100,
173,Default Condition,1_4,19,
173,Default Condition,13_4,77,
146,Default Condition,18_2,34,
146,Default Condition,53_filler,100,
146,Default Condition,19_2,76,
146,Default Condition,26_2,63,
146,Default Condition,52_filler,0,
146,Default Condition,17_2,4,
146,Default Condition,39_filler,100,
146,Default Condition,1_2,77,
146,Default Condition,48_filler,100,
146,Default Condition,20_2,67,
146,Default Condition,25_2,54,
146,Default Condition,49_filler,0,
146,Default Condition,3_2,58,
146,Default Condition,10_2,54,
146,Default Condition,6_2,10,
146,Default Condition,42_filler,0,
146,Default Condition,37_filler,100,
146,Default Condition,9_2,68,
146,Default Condition,47_filler,100,
146,Default Condition,12_2,67,
146,Default Condition,24_2,50,
146,Default Condition,41_filler,0,
146,Default Condition,11_2,35,
146,Default Condition,43_filler,0,
146,Default Condition,16_2,55,
146,Default Condition,34_filler,0,
146,Default Condition,13_2,36,
146,Default Condition,33_filler,24,
146,Default Condition,28_2,35,
146,Default Condition,23_2,25,
146,Default Condition,21_2,50,
146,Default Condition,15_2,67,
146,Default Condition,54_filler,100,
146,Default Condition,30_2,51,
146,Default Condition,4_2,67,
146,Default Condition,8_2,52,
146,Default Condition,51_filler,0,
146,Default Condition,29_2,50,
146,Default Condition,22_2,45,
146,Default Condition,7_2,45,
146,Default Condition,46_filler,100,
146,Default Condition,32_2,62,
146,Default Condition,31_2,51,
146,Default Condition,2_2,40,
146,Default Condition,50_filler,0,
146,Default Condition,14_2,83,
146,Default Condition,38_filler,100,
146,Default Condition,5_2,55,
146,Default Condition,40_filler,100,
146,Default Condition,27_2,90,
162,Default Condition,22_4,75,
162,Default Condition,28_4,84,
162,Default Condition,29_4,83,
162,Default Condition,51_filler,0,
162,Default Condition,52_filler,0,
162,Default Condition,31_4,70,
162,Default Condition,9_4,74,
162,Default Condition,7_4,69,
162,Default Condition,25_4,5,
162,Default Condition,4_4,69,
162,Default Condition,14_4,71,
162,Default Condition,13_4,26,
162,Default Condition,30_4,50,
162,Default Condition,8_4,55,
162,Default Condition,53_filler,100,
162,Default Condition,10_4,85,
162,Default Condition,47_filler,100,
162,Default Condition,15_4,87,
162,Default Condition,11_4,15,
162,Default Condition,5_4,77,
162,Default Condition,6_4,84,
162,Default Condition,37_filler,100,
162,Default Condition,20_4,87,
162,Default Condition,19_4,88,
162,Default Condition,2_4,29,
162,Default Condition,1_4,43,
162,Default Condition,34_filler,0,
162,Default Condition,23_4,60,
162,Default Condition,33_filler,0,
162,Default Condition,40_filler,61,
162,Default Condition,41_filler,0,
162,Default Condition,24_4,54,
162,Default Condition,43_filler,0,
162,Default Condition,3_4,66,
162,Default Condition,49_filler,0,
162,Default Condition,27_4,75,
162,Default Condition,39_filler,100,
162,Default Condition,54_filler,100,
162,Default Condition,21_4,88,
162,Default Condition,32_4,80,
162,Default Condition,46_filler,100,
162,Default Condition,18_4,29,
162,Default Condition,48_filler,69,
162,Default Condition,12_4,70,
162,Default Condition,50_filler,0,
162,Default Condition,16_4,33,
162,Default Condition,38_filler,100,
162,Default Condition,42_filler,0,
162,Default Condition,26_4,44,
162,Default Condition,17_4,37,
140,Default Condition,46_filler,100,
140,Default Condition,37_filler,100,
140,Default Condition,8_1,29,
140,Default Condition,34_filler,0,
140,Default Condition,43_filler,0,
140,Default Condition,5_1,0,
140,Default Condition,14_1,0,
140,Default Condition,49_filler,0,
140,Default Condition,4_1,29,
140,Default Condition,31_1,37,
140,Default Condition,7_1,19,
140,Default Condition,13_1,11,
140,Default Condition,48_filler,100,
140,Default Condition,12_1,13,
140,Default Condition,1_1,57,
140,Default Condition,2_1,61,
140,Default Condition,20_1,37,
140,Default Condition,15_1,65,
140,Default Condition,39_filler,100,
140,Default Condition,23_1,0,
140,Default Condition,32_1,73,
140,Default Condition,50_filler,0,
140,Default Condition,6_1,36,
140,Default Condition,22_1,4,
140,Default Condition,27_1,75,
140,Default Condition,17_1,44,
140,Default Condition,29_1,9,
140,Default Condition,38_filler,100,
140,Default Condition,47_filler,100,
140,Default Condition,9_1,78,
140,Default Condition,10_1,29,
140,Default Condition,40_filler,100,
140,Default Condition,26_1,6,
140,Default Condition,24_1,0,
140,Default Condition,28_1,18,
140,Default Condition,53_filler,100,
140,Default Condition,16_1,80,
140,Default Condition,21_1,10,
140,Default Condition,33_filler,0,
140,Default Condition,11_1,41,
140,Default Condition,18_1,0,
140,Default Condition,3_1,31,
140,Default Condition,19_1,91,
140,Default Condition,51_filler,0,
140,Default Condition,54_filler,100,
140,Default Condition,25_1,0,
140,Default Condition,52_filler,0,
140,Default Condition,42_filler,0,
140,Default Condition,41_filler,0,
140,Default Condition,30_1,31,
127,Default Condition,38_filler,75,
127,Default Condition,9_2,0,
127,Default Condition,43_filler,0,
127,Default Condition,39_filler,100,
127,Default Condition,12_2,84,
127,Default Condition,52_filler,0,
127,Default Condition,30_2,54,
127,Default Condition,32_2,73,
127,Default Condition,19_2,100,
127,Default Condition,2_2,0,
127,Default Condition,41_filler,0,
127,Default Condition,35_filler,0,
127,Default Condition,10_2,0,
127,Default Condition,13_2,51,
127,Default Condition,5_2,0,
127,Default Condition,1_2,0,
127,Default Condition,48_filler,100,
127,Default Condition,49_filler,0,
127,Default Condition,40_filler,53,
127,Default Condition,21_2,55,
127,Default Condition,25_2,0,
127,Default Condition,8_2,0,
127,Default Condition,46_filler,100,
127,Default Condition,17_2,0,
127,Default Condition,34_filler,0,
127,Default Condition,53_filler,100,
127,Default Condition,18_2,0,
127,Default Condition,6_2,0,
127,Default Condition,22_2,0,
127,Default Condition,4_2,25,
127,Default Condition,15_2,0,
127,Default Condition,27_2,0,
127,Default Condition,14_2,0,
127,Default Condition,7_2,0,
127,Default Condition,54_filler,45,
127,Default Condition,3_2,0,
127,Default Condition,29_2,0,
127,Default Condition,51_filler,0,
127,Default Condition,24_2,9,
127,Default Condition,37_filler,100,
127,Default Condition,56_filler,100,
127,Default Condition,20_2,0,
127,Default Condition,23_2,0,
127,Default Condition,55_filler,100,
127,Default Condition,44_filler,0,
127,Default Condition,31_2,0,
127,Default Condition,42_filler,0,
127,Default Condition,36_filler,0,
127,Default Condition,50_filler,0,
127,Default Condition,28_2,0,
127,Default Condition,47_filler,100,
127,Default Condition,26_2,0,
127,Default Condition,45_filler,99,
127,Default Condition,33_filler,0,
127,Default Condition,11_2,2,
127,Default Condition,16_2,0,
174,Default Condition,6_1,84,
174,Default Condition,15_1,32,
174,Default Condition,25_1,0,
174,Default Condition,21_1,15,
174,Default Condition,39_filler,100,
174,Default Condition,22_1,59,
174,Default Condition,49_filler,0,
174,Default Condition,52_filler,0,
174,Default Condition,4_1,8,
174,Default Condition,8_1,5,
174,Default Condition,18_1,62,
174,Default Condition,40_filler,100,
174,Default Condition,10_1,2,
174,Default Condition,29_1,0,
174,Default Condition,42_filler,0,
174,Default Condition,26_1,58,
174,Default Condition,3_1,4,
174,Default Condition,27_1,63,
174,Default Condition,54_filler,100,
174,Default Condition,34_filler,0,
174,Default Condition,14_1,56,
174,Default Condition,7_1,11,
174,Default Condition,50_filler,0,
174,Default Condition,5_1,56,
174,Default Condition,12_1,11,
174,Default Condition,33_filler,0,
174,Default Condition,28_1,68,
174,Default Condition,51_filler,0,
174,Default Condition,1_1,62,
174,Default Condition,53_filler,100,
174,Default Condition,38_filler,100,
174,Default Condition,23_1,56,
174,Default Condition,37_filler,100,
174,Default Condition,16_1,33,
174,Default Condition,19_1,64,
174,Default Condition,43_filler,0,
174,Default Condition,32_1,23,
174,Default Condition,46_filler,100,
174,Default Condition,48_filler,100,
